protein_id,log2FC,padj,neg_log10padj,DAP,orthogroup,species,rank
PvWBCH1.7NG274800.2.v1.1,-1.7273795453370082,0.00795321751756824,2.0994571395907777,Down,NA,Pv,3911
PvWBCH1.6NG086900.1.v1.1,-0.994240730711315,0.0460637723992317,1.3366404983066051,NS,OG0005033,Pv,3674
PvWBCH1.9NG286200.1.v1.1,1.3923174227787602,4.05589257123878e-5,4.391913556716159,Up,OG0016457,Pv,128
PvWBCH1.9NG367700.1.v1.1,0.35952117042759535,1,-0,NS,OG0019613,Pv,1087
PvWBCH1.9KG314300.1.v1.1,0.22527492986956937,1,-0,NS,OG0011722,Pv,1413
PvWBCH1.6NG202500.1.v1.1,-0.6326289343514705,0.72685335876513,0.13855319836090932,NS,OG0020532,Pv,3385
PvWBCH1.7NG300700.1.v1.1,-0.488026018218199,0.853657951846236,0.06871610985264959,NS,OG0014816,Pv,3146
PvWBCH1.9NG336900.1.v1.1,-0.08008791132269193,1,-0,NS,OG0016498,Pv,2192
PvWBCH1.9NG283700.1.v1.1,0.6257380619086478,0.0464120200092696,1.333369529193816,NS,OG0020923,Pv,618
PvWBCH1.1KG159100.1.v1.1,-0.35291578737104634,1,-0,NS,OG0000247,Pv,2876
PvWBCH1.9KG161500.3.v1.1,0.6968840908554544,0.621910217892667,0.20627230773391617,NS,NA,Pv,519
PvWBCH1.8NG055000.1.v1.1,-2.6529013293777317,0.225917899210664,0.6460493590731302,NS,OG0025177,Pv,4041
PvWBCH1.7KG143900.1.v1.1,-0.07248275380152368,1,-0,NS,OG0020632,Pv,2179
PvWBCH1.5KG249300.1.v1.1,0.21038886444540292,1,-0,NS,OG0005962,Pv,1451
PvWBCH1.7KG270400.1.v1.1,-0.9268652953697848,0.0448667599707989,1.3480752916795282,NS,OG0018713,Pv,3631
PvWBCH1.3KG103400.1.v1.1,-0.3566055465201077,0.02000602825234,1.698839122223449,NS,OG0006694,Pv,2879
PvWBCH1.1KG074800.2.v1.1,0.32423456227053127,0.553070397257357,0.2572195862457789,NS,NA,Pv,1174
PvWBCH1.9KG531400.1.v1.1,-2.0350469470992008,0.0466995544669826,1.3306872627626665,Down,OG0013978,Pv,3976
PvWBCH1.9KG326200.1.v1.1,0.12961273813046964,1,-0,NS,OG0013818,Pv,1672
PvWBCH1.1KG178600.1.v1.1,-0.3997302464909953,1,-0,NS,OG0044206,Pv,2976
PvWBCH1.5NG229400.3.v1.1,-0.17299399036102314,0.446723707979922,0.34996099856546287,NS,NA,Pv,2434
PvWBCH1.6KG132700.2.v1.1,-2.4500844463780447,0.00375956111080562,2.4248628514235473,Down,NA,Pv,4029
PvWBCH1.8NG188700.1.v1.1,0.29865831556451516,0.262977387365063,0.5800815935816558,NS,OG0006332,Pv,1237
PvWBCH1.1KG207900.1.v1.1,0.8407653373238742,0.0489283039814617,1.3104398380773448,NS,OG0021966,Pv,389
PvWBCH1.9KG100500.1.v1.1,0.29278174922784594,0.61577139904946,0.2105804867927736,NS,OG0005386,Pv,1251
PvWBCH1.9NG141200.1.v1.1,0.7638364588909514,0.0427340163530467,1.369226288133073,NS,OG0017608,Pv,446
PvWBCH1.4NG249600.1.v1.1,-0.41311518714781525,0.69187760193611,0.15997072852788663,NS,OG0010719,Pv,3004
PvWBCH1.1NG280500.1.v1.1,-0.23616354110904855,1,-0,NS,OG0004004,Pv,2594
PvWBCH1.7NG149900.1.v1.1,0.5089356618643954,0.384597339834602,0.4149937239954816,NS,OG0018627,Pv,822
PvWBCH1.8KG086500.2.v1.1,0.1775989293277334,1,-0,NS,NA,Pv,1542
PvWBCH1.1KG098300.1.v1.1,-0.139235797371172,1,-0,NS,OG0009933,Pv,2348
PvWBCH1.4NG013000.1.v1.1,0.5753123306874368,0.0225143722085584,1.6475401584127995,NS,OG0014076,Pv,705
PvWBCH1.3NG314000.1.v1.1,1.2308178418610831,0.123471927283593,0.908431772863394,NS,OG0000670,Pv,174
PvWBCH1.8KG091300.1.v1.1,1.1871342914745355,0.0255556978110494,1.5925122559198346,Up,OG0016204,Pv,199
PvWBCH1.5KG197400.1.v1.1,0.267835392097615,0.89257089154223,0.04935728044498315,NS,OG0013144,Pv,1305
PvWBCH1.9NG158700.3.v1.1,1.1414327909292956,0.1512595769946,0.8202771184656801,NS,NA,Pv,218
PvWBCH1.1NG129300.1.v1.1,0.6443177783375773,0.173156587974117,0.7615609804854262,NS,OG0018077,Pv,592
PvWBCH1.2KG303500.1.v1.1,-1.8365012677171204,5.5877023059173e-4,3.2527667396983957,Down,OG0011931,Pv,3933
PvWBCH1.3NG293400.1.v1.1,-0.6665762662748083,1,-0,NS,OG0000486,Pv,3433
PvWBCH1.9NG376100.1.v1.1,-0.265344566520995,1,-0,NS,NA,Pv,2675
PvWBCH1.3KG347600.1.v1.1,-0.4500844463780446,0.125730631499066,0.9005589031383652,NS,OG0002023,Pv,3079
PvWBCH1.5NG208200.1.v1.1,-0.5820799921880347,0.666657957341979,0.17609693271022106,NS,OG0010255,Pv,3309
PvWBCH1.5KG094300.1.v1.1,-0.2740407654908124,1,-0,NS,OG0019183,Pv,2700
PvWBCH1.9KG105600.1.v1.1,1.78114985171021,0.3402637396003,0.46818432927783854,NS,OG0000229,Pv,63
PvWBCH1.9NG183500.1.v1.1,0.34141652447872234,0.868709254370517,0.06112555191783976,NS,OG0021829,Pv,1126
PvWBCH1.4KG006200.1.v1.1,-0.5521563556379144,0.0418482664590257,1.37832252770352,NS,OG0006564,Pv,3253
PvWBCH1.5KG130700.1.v1.1,-0.6665762662748083,0.445985173134901,0.35067957925362475,NS,OG0012719,Pv,3433
PvWBCH1.1KG263300.1.v1.1,0.5685185977925435,0.0753139695702842,1.1231244614540707,NS,OG0023332,Pv,720
PvWBCH1.5NG398700.1.v1.1,0.10299399332332564,1,-0,NS,OG0018431,Pv,1735
PvWBCH1.4NG188400.1.v1.1,-0.5691795034802285,0.882234379630458,0.05441602228547976,NS,OG0023929,Pv,3289
PvWBCH1.7NG188100.1.v1.1,-0.9545570292388328,0.158247720254395,0.8006625377912897,NS,OG0022347,Pv,3646
PvWBCH1.1KG295500.1.v1.1,-0.20922796213800007,1,-0,NS,OG0001126,Pv,2529
PvWBCH1.9NG308200.1.v1.1,1.2515676206082469,1,-0,NS,NA,Pv,164
PvWBCH1.4KG219100.2.v1.1,-0.3237325917341102,0.979802448744896,0.00886147947953819,NS,NA,Pv,2821
PvWBCH1.9KG528100.1.v1.1,-0.24982229440694284,1,-0,NS,OG0006058,Pv,2626
PvWBCH1.1NG067800.2.v1.1,0.12829340100981756,1,-0,NS,NA,Pv,1676
PvWBCH1.7KG158000.1.v1.1,-0.23107466443624883,1,-0,NS,OG0020712,Pv,2580
PvWBCH1.9KG215600.1.v1.1,-0.01013437713371317,1,-0,NS,NA,Pv,2042
PvWBCH1.1NG239000.1.v1.1,-1.29689930039584,0.00922320837455908,2.03511797948985,Down,NA,Pv,3799
PvWBCH1.1KG177200.1.v1.1,0.2856981259581251,1,-0,NS,OG0012476,Pv,1261
PvWBCH1.6KG095300.1.v1.1,-0.19264507794239588,1,-0,NS,OG0001569,Pv,2490
PvWBCH1.9NG504000.1.v1.1,-0.00288827932482651,1,-0,NS,OG0025087,Pv,2019
PvWBCH1.5KG176000.1.v1.1,0.4393571784742569,0.0538351801364384,1.2689338294276424,NS,OG0017788,Pv,935
PvWBCH1.9KG029800.1.v1.1,-0.9573556625915064,0.733805564069227,0.13441899953646108,NS,OG0002381,Pv,3649
PvWBCH1.1NG334800.1.v1.1,-1.0232697793228471,0.387390998729409,0.411850474601843,NS,OG0002176,Pv,3688
PvWBCH1.7NG290500.1.v1.1,-0.2915920165164037,0.879816017754272,0.0556081356087935,NS,OG0013377,Pv,2747
PvWBCH1.2NG052400.1.v1.1,0.02005765234125347,1,-0,NS,OG0001296,Pv,1950
PvWBCH1.8KG115900.1.v1.1,-0.00723156923107586,1,-0,NS,OG0021334,Pv,2033
PvWBCH1.6NG010400.1.v1.1,-0.4799549759601824,1,-0,NS,OG0001843,Pv,3127
PvWBCH1.5KG022400.1.v1.1,-0.6966576055126692,0.468950778442767,0.32887273888942714,NS,OG0008942,Pv,3468
PvWBCH1.4NG110000.1.v1.1,0.5079214649573282,0.103619031653556,0.984560470623326,NS,OG0031993,Pv,823
PvWBCH1.9KG213200.1.v1.1,-0.4739311883324124,1,-0,NS,OG0007162,Pv,3116
PvWBCH1.5KG041400.5.v1.1,0.20664322398339532,1,-0,NS,NA,Pv,1463
PvWBCH1.9KG335200.1.v1.1,-2.539519529959989,0.0178677511310502,1.7479301051796214,Down,OG0009772,Pv,4035
PvWBCH1.5NG040500.7.v1.1,-0.07248275380152368,1,-0,NS,NA,Pv,2179
PvWBCH1.3NG375800.1.v1.1,-0.16004041251046824,0.998277582710762,7.48681280295137e-4,NS,OG0014160,Pv,2412
PvWBCH1.5KG101600.1.v1.1,0.1775989293277334,1,-0,NS,OG0001861,Pv,1542
PvWBCH1.8KG112000.1.v1.1,0.01578299724092746,1,-0,NS,OG0004597,Pv,1962
PvWBCH1.5KG072500.1.v1.1,-0.5500425163719965,0.0239610235729334,1.6204946335873234,NS,OG0005509,Pv,3250
PvWBCH1.1KG215500.1.v1.1,0.3493652775942134,0.697322864022469,0.1565660947893433,NS,OG0017896,Pv,1103
PvWBCH1.4NG198100.1.v1.1,-1.8211260418302049,0.0044481315424795,2.3518223780518395,Down,OG0017005,Pv,3927
PvWBCH1.7NG165400.1.v1.1,-0.5002178798526883,1,-0,NS,OG0020626,Pv,3169
PvWBCH1.7KG042400.1.v1.1,-0.4739311883324124,0.702425635307076,0.15339964706031675,NS,OG0014898,Pv,3116
PvWBCH1.9KG369200.1.v1.1,0.2363395391683736,1,-0,NS,OG0002090,Pv,1388
PvWBCH1.8NG018400.1.v1.1,-0.2108967824986185,1,-0,NS,OG0000175,Pv,2534
PvWBCH1.4NG179700.1.v1.1,0.1801478611584286,1,-0,NS,OG0005023,Pv,1535
PvWBCH1.2KG139700.1.v1.1,-0.3057883922321094,1,-0,NS,OG0002228,Pv,2778
PvWBCH1.5KG192000.1.v1.1,0.4103411046140874,0.513652924544484,0.28933023483511916,NS,OG0018412,Pv,989
PvWBCH1.9NG370700.1.v1.1,0.911499848861108,0.115074215194684,0.9390219783091162,NS,NA,Pv,344
PvWBCH1.5KG126600.1.v1.1,0.2228045610452611,1,-0,NS,OG0012725,Pv,1422
PvWBCH1.9KG324500.1.v1.1,0.7128158544373718,0.0825991560567871,1.083024389988974,NS,OG0018893,Pv,490
PvWBCH1.5KG101900.1.v1.1,-0.5563933485243852,0.357360784735371,0.44689310685962513,NS,OG0001609,Pv,3259
PvWBCH1.9NG031500.1.v1.1,0.2078928516413329,1,-0,NS,OG0009307,Pv,1459
PvWBCH1.3NG026600.1.v1.1,0.08542465625267767,1,-0,NS,OG0005601,Pv,1775
PvWBCH1.2NG217900.1.v1.1,0.0398402645317911,1,-0,NS,OG0017439,Pv,1900
PvWBCH1.1KG244400.1.v1.1,0.6369145803558778,0.167869246130508,0.7750288599023499,NS,OG0012528,Pv,606
PvWBCH1.7KG088700.1.v1.1,0.3115031154682697,1,-0,NS,OG0018705,Pv,1199
PvWBCH1.3NG348600.1.v1.1,-0.117161344232749,1,-0,NS,OG0016893,Pv,2299
PvWBCH1.9KG341600.1.v1.1,1.111031312388744,0.00738227687941703,2.131809670201328,Up,OG0002760,Pv,230
PvWBCH1.1KG212300.1.v1.1,-0.2549778509627355,1,-0,NS,OG0000880,Pv,2637
PvWBCH1.4KG080000.1.v1.1,0.35952117042759535,0.369124727423791,0.4328268607268642,NS,OG0008627,Pv,1087
PvWBCH1.6KG130100.1.v1.1,1.7782085763980875,0.00293328468853082,2.5326457847323844,Up,OG0016166,Pv,64
PvWBCH1.9NG214600.1.v1.1,-0.12973392960401728,1,-0,NS,OG0013671,Pv,2333
PvWBCH1.3KG358800.1.v1.1,-0.36587144247495934,1,-0,NS,OG0016905,Pv,2902
PvWBCH1.1NG076200.1.v1.1,0.3482324192392708,1,-0,NS,OG0008811,Pv,1106
PvWBCH1.7KG270100.1.v1.1,0.23143240844796503,1,-0,NS,OG0006196,Pv,1396
PvWBCH1.1KG235300.1.v1.1,-0.5084034055895519,0.815519982243576,0.08856539321131802,NS,OG0000758,Pv,3182
PvWBCH1.3KG377200.1.v1.1,0.00575926928868495,1,-0,NS,OG0001638,Pv,1995
PvWBCH1.3NG327400.1.v1.1,0.5018212654209103,0.762344025742339,0.11784899878585144,NS,OG0014504,Pv,832
PvWBCH1.5NG094600.1.v1.1,-0.01013437713371317,1,-0,NS,OG0008589,Pv,2042
PvWBCH1.5NG241100.1.v1.1,0.23020301336642143,0.561560092475414,0.2506037631174591,NS,OG0018246,Pv,1399
PvWBCH1.8KG140100.1.v1.1,-0.24468509595490195,0.969964456762388,0.01324417966652005,NS,OG0021140,Pv,2615
PvWBCH1.5NG284000.1.v1.1,-0.0291463456595165,1,-0,NS,OG0002505,Pv,2090
PvWBCH1.5KG070400.1.v1.1,-0.0923401721467106,1,-0,NS,OG0007246,Pv,2222
PvWBCH1.2NG122800.2.v1.1,0.2215677885384093,0.955110896559245,0.0199462001778901,NS,NA,Pv,1426
PvWBCH1.8KG028300.1.v1.1,-0.5627722610870902,0.102548299075491,0.9890715386915644,NS,OG0001897,Pv,3273
PvWBCH1.1NG337600.2.v1.1,0.7865963618908067,0.0132548426152983,1.877625424604843,NS,NA,Pv,421
PvWBCH1.9NG044600.1.v1.1,-0.139235797371172,0.855806159544932,0.06762459206714994,NS,OG0007064,Pv,2348
PvWBCH1.7KG160800.2.v1.1,-1.1811494391045665,0.0310062423954036,1.5085508621348662,Down,NA,Pv,3750
PvWBCH1.1NG274900.1.v1.1,0.45943161863729726,0.0221282125371728,1.6550536659007955,NS,OG0002597,Pv,902
PvWBCH1.3NG350700.1.v1.1,-0.42662547355405567,0.184715258286945,0.7334972284573041,NS,OG0000906,Pv,3037
PvWBCH1.3KG158400.1.v1.1,0.1335635257411058,1,-0,NS,OG0013266,Pv,1655
PvWBCH1.1KG361500.1.v1.1,-0.6104331882372743,0.00104312914059408,2.981661922085877,NS,OG0013641,Pv,3354
PvWBCH1.1KG168100.1.v1.1,0.24245007367770144,1,-0,NS,OG0015213,Pv,1369
PvWBCH1.9KG273000.1.v1.1,0.6489255594531212,0.409973802911571,0.3872438935593835,NS,OG0018902,Pv,578
PvWBCH1.2KG073000.1.v1.1,0.5782141654724543,0.00550657047982761,2.259118797772516,NS,OG0016653,Pv,704
PvWBCH1.1KG082600.1.v1.1,0.32538641465977336,0.165045931548148,0.7823951767439485,NS,OG0008811,Pv,1169
PvWBCH1.4KG037400.1.v1.1,-0.6665762662748083,0.734439095448672,0.1340442129537246,NS,OG0000323,Pv,3433
PvWBCH1.3NG404300.2.v1.1,0.5230600617952494,0.144485147710121,0.8401767937313295,NS,NA,Pv,798
PvWBCH1.2NG325700.1.v1.1,0.2785795504584233,0.884397912577311,0.05335229114672157,NS,OG0017506,Pv,1273
PvWBCH1.9KG027700.1.v1.1,0.17248751551013403,1,-0,NS,OG0007031,Pv,1554
PvWBCH1.2NG335400.3.v1.1,-0.7417826104639821,0.74232902929519,0.12940355572617357,NS,NA,Pv,3511
PvWBCH1.5KG400200.1.v1.1,-0.9241251330248724,0.00113127126128248,2.946433245514131,NS,OG0022895,Pv,3630
PvWBCH1.3NG375900.3.v1.1,0.2809563138310563,0.687060891414445,0.1630047714798872,NS,NA,Pv,1265
PvWBCH1.9NG374500.4.v1.1,-0.1584293626044829,1,-0,NS,NA,Pv,2408
PvWBCH1.9NG312900.1.v1.1,-0.23107466443624883,1,-0,NS,OG0002001,Pv,2580
PvWBCH1.3NG100200.1.v1.1,-0.2688167584278,0.0554174795554149,1.2563532302691784,NS,OG0021484,Pv,2687
PvWBCH1.5KG118300.1.v1.1,-0.3978282092466207,1,-0,NS,OG0004983,Pv,2970
PvWBCH1.2KG239100.2.v1.1,0.751892138404309,0.0349737058425849,1.4562583470526569,NS,NA,Pv,455
PvWBCH1.2NG005500.1.v1.1,-1.171368418311981,0.971798679168279,0.01242369554911646,NS,OG0008976,Pv,3744
PvWBCH1.5NG073700.1.v1.1,0.4478436443620855,0.277136972727459,0.5573055313076763,NS,OG0011367,Pv,921
PvWBCH1.3KG145100.1.v1.1,-0.00144341686966871,1,-0,NS,OG0035444,Pv,2014
PvWBCH1.7NG108200.1.v1.1,-0.07856366919370213,1,-0,NS,OG0020804,Pv,2189
PvWBCH1.7KG073300.1.v1.1,-0.09541956507868243,1,-0,NS,OG0010771,Pv,2233
PvWBCH1.7NG163400.1.v1.1,-0.13447704086003626,1,-0,NS,OG0020712,Pv,2341
PvWBCH1.8KG027200.1.v1.1,-0.026205070347394,1,-0,NS,OG0002021,Pv,2079
PvWBCH1.5KG237900.1.v1.1,0.7612852733616192,0.0133177902329827,1.8755678299131808,NS,NA,Pv,449
PvWBCH1.6NG011400.1.v1.1,0.5878450092542774,0.0335014840205299,1.474935954525777,NS,OG0019438,Pv,686
PvWBCH1.1KG090300.1.v1.1,0.4977400886090932,0.789928483031158,0.10241222621700946,NS,OG0000800,Pv,840
PvWBCH1.2NG296400.1.v1.1,0.7398481026993274,0.00764678876956352,2.116520906343043,NS,OG0014766,Pv,466
PvWBCH1.5KG333000.1.v1.1,1.0551956542421246,0.00213325052956379,2.670958137884892,Up,OG0008092,Pv,261
PvWBCH1.3KG075600.3.v1.1,-0.06340917017606154,1,-0,NS,NA,Pv,2168
PvWBCH1.9KG483400.1.v1.1,0.07587486697512764,1,-0,NS,OG0018720,Pv,1797
PvWBCH1.6KG103000.1.v1.1,-0.862496476250065,0.0316689741339612,1.4993660046791089,NS,OG0005033,Pv,3592
PvWBCH1.5NG096600.1.v1.1,-0.8546486144273799,0.0859488057307115,1.065760153510557,NS,OG0021374,Pv,3585
PvWBCH1.5KG059600.1.v1.1,0.6350578297252141,0.111135804373323,0.9541460028350414,NS,OG0015052,Pv,608
PvWBCH1.1KG074200.1.v1.1,0.29395897902869444,1,-0,NS,OG0007333,Pv,1247
PvWBCH1.9NG354300.1.v1.1,-0.12343394124827904,1,-0,NS,OG0022529,Pv,2319
PvWBCH1.3NG314400.1.v1.1,-0.22263289054958724,1,-0,NS,OG0016916,Pv,2560
PvWBCH1.6NG137000.1.v1.1,0.279768421593595,0.761002505827206,0.11861391318325576,NS,OG0015872,Pv,1268
PvWBCH1.6KG051100.1.v1.1,-0.520769438793664,0.210246133604569,0.6772719820681722,NS,OG0001843,Pv,3204
PvWBCH1.3KG081100.3.v1.1,-0.04692104738749257,1,-0,NS,NA,Pv,2129
PvWBCH1.9KG511400.1.v1.1,-0.2009126939259964,1,-0,NS,OG0015805,Pv,2509
PvWBCH1.9KG149800.1.v1.1,0.34141652447872234,1,-0,NS,OG0014954,Pv,1126
PvWBCH1.3KG030900.2.v1.1,-0.7345631039509016,0.196525009092077,0.7065821749599501,NS,NA,Pv,3505
PvWBCH1.5NG424800.1.v1.1,-0.5972778231543953,1,-0,NS,OG0044936,Pv,3335
PvWBCH1.8NG108900.1.v1.1,0.08133962745193878,1,-0,NS,OG0021334,Pv,1785
PvWBCH1.1KG348200.1.v1.1,-0.6148451031156562,0.725291641912277,0.13948732721534202,NS,OG0002176,Pv,3365
PvWBCH1.5NG325300.1.v1.1,-0.7538959901160834,0.00277722514498501,2.5563889112972356,NS,OG0022106,Pv,3520
PvWBCH1.5NG384800.1.v1.1,0.29513524900081806,0.412013987967478,0.385088039321318,NS,OG0015202,Pv,1243
PvWBCH1.9KG031600.1.v1.1,0.632268215499513,0.0820490621241791,1.0859263788597808,NS,OG0009307,Pv,610
PvWBCH1.1KG081100.1.v1.1,-0.12029423371771177,1,-0,NS,OG0026906,Pv,2307
PvWBCH1.1KG188400.1.v1.1,-0.3677317845004871,0.142320742531703,0.846731799068454,NS,OG0000962,Pv,2907
PvWBCH1.1NG020000.1.v1.1,-0.28103566424046145,0.00612068547142603,2.213199937366317,NS,OG0002122,Pv,2723
PvWBCH1.9NG266900.1.v1.1,0.911499848861108,0.211127359439143,0.6754554839659936,NS,NA,Pv,344
PvWBCH1.6NG075100.1.v1.1,-0.1877071551267289,1,-0,NS,OG0011513,Pv,2473
PvWBCH1.9NG353100.1.v1.1,-0.7107557148433575,0.138899023929561,0.8573008061233998,NS,OG0013845,Pv,3486
PvWBCH1.7NG297300.2.v1.1,-0.5627722610870902,0.125716286619137,0.9006084555627902,NS,NA,Pv,3273
PvWBCH1.8KG117000.1.v1.1,-0.23616354110904855,1,-0,NS,OG0018286,Pv,2594
PvWBCH1.4KG245900.1.v1.1,1.674008608617225,0.00443632317030921,2.3529768245675475,Up,NA,Pv,81
PvWBCH1.6KG068400.1.v1.1,0.6433944534798923,0.590433348666406,0.2288291208110732,NS,OG0001110,Pv,593
PvWBCH1.5NG232400.1.v1.1,-0.6803820657998387,0.0116960272019127,1.9319616303292,NS,OG0013289,Pv,3453
PvWBCH1.1NG154000.1.v1.1,0.46571331959596385,0.656095447371528,0.18303297578984776,NS,OG0007384,Pv,891
PvWBCH1.1NG153500.1.v1.1,-0.0923401721467106,1,-0,NS,OG0015213,Pv,2222
PvWBCH1.3KG264400.1.v1.1,1.279768421593595,1,-0,NS,OG0013328,Pv,158
PvWBCH1.3KG287700.3.v1.1,-1.5820799921880346,1.3872511438787e-4,3.857844908409632,Down,NA,Pv,3877
PvWBCH1.3KG094900.1.v1.1,0.1309308698264487,1,-0,NS,OG0022912,Pv,1668
PvWBCH1.3NG168800.1.v1.1,0.0676387168753633,1,-0,NS,OG0008426,Pv,1825
PvWBCH1.5KG299700.1.v1.1,0.05102400302446689,1,-0,NS,OG0010193,Pv,1876
PvWBCH1.5NG116900.1.v1.1,0.11103131238874396,1,-0,NS,OG0005781,Pv,1717
PvWBCH1.8NG076400.1.v1.1,0.1190241031422746,1,-0,NS,OG0001493,Pv,1697
PvWBCH1.4NG251700.1.v1.1,-2.0291463456595165,7.6408487024107e-5,4.116858399761651,Down,OG0009593,Pv,3972
PvWBCH1.3KG041900.1.v1.1,-1.307572801910292,9.80381564845155e-5,4.008604863843152,Down,OG0001503,Pv,3805
PvWBCH1.5NG137800.1.v1.1,-0.34190279464862844,0.908934844144761,0.04146724751794575,NS,OG0007580,Pv,2848
PvWBCH1.5KG203800.3.v1.1,0.01006368334469748,1,-0,NS,NA,Pv,1979
PvWBCH1.1NG332600.1.v1.1,-0.8262329322632936,0.708716293602325,0.1495275825619811,NS,OG0022011,Pv,3563
PvWBCH1.2NG292100.1.v1.1,-0.41119543298444966,0.31099058434766,0.5072527596154667,NS,OG0011943,Pv,3001
PvWBCH1.5KG124000.2.v1.1,-0.4305089080412838,0.831561994048816,0.08010536800827563,NS,NA,Pv,3043
PvWBCH1.4KG099400.1.v1.1,-0.5777669993169522,0.495740017560325,0.30474602217987695,NS,OG0000387,Pv,3300
PvWBCH1.6NG227400.1.v1.1,0.4027221768456047,0.626510342909372,0.20307175494694324,NS,OG0023006,Pv,1002
PvWBCH1.3NG352600.1.v1.1,0.21163525332714944,1,-0,NS,OG0001638,Pv,1449
PvWBCH1.9NG056600.1.v1.1,0.3115031154682697,1,-0,NS,OG0023172,Pv,1199
PvWBCH1.8NG166800.1.v1.1,0.05241589415113853,1,-0,NS,OG0003102,Pv,1868
PvWBCH1.3NG157000.1.v1.1,0.9530789526125074,0.389297157020488,0.4097187678585722,NS,OG0013757,Pv,319
PvWBCH1.2KG268800.1.v1.1,0.3056787432422875,1,-0,NS,OG0023654,Pv,1222
PvWBCH1.8NG122600.1.v1.1,-1.234465253637023,0.401568652894087,0.3962401962775503,NS,OG0004264,Pv,3772
PvWBCH1.5KG305700.1.v1.1,0.2351143203763572,1,-0,NS,OG0024585,Pv,1390
PvWBCH1.4NG020500.1.v1.1,-0.13606154957602837,1,-0,NS,OG0021290,Pv,2342
PvWBCH1.6KG249600.1.v1.1,1.0565835283663676,0.171744141001054,0.7651180698393825,NS,OG0016922,Pv,260
PvWBCH1.5NG432500.1.v1.1,-0.8134994423555052,0.443002878489224,0.35359345186287905,NS,OG0001228,Pv,3555
PvWBCH1.6NG015600.1.v1.1,0.5079214649573282,0.809239722680721,0.09192280741676268,NS,OG0017082,Pv,823
PvWBCH1.5NG428900.1.v1.1,-0.20257191784768688,1,-0,NS,OG0024592,Pv,2512
PvWBCH1.4KG022800.1.v1.1,1.7672310370238755,0.00340044760895985,2.4684639119852525,Up,OG0014076,Pv,67
PvWBCH1.4NG123200.1.v1.1,0.6210555032997395,0.00278315469553667,2.555462653690824,NS,OG0005328,Pv,632
PvWBCH1.1KG221900.1.v1.1,0.21785109681113135,1,-0,NS,OG0023324,Pv,1434
PvWBCH1.3NG090800.1.v1.1,0.29513524900081806,0.62437264427565,0.20455613299653483,NS,OG0014448,Pv,1243
PvWBCH1.3KG225700.1.v1.1,3.288949104584587,0.00113127126128248,2.946433245514131,Up,OG0013692,Pv,4
PvWBCH1.9NG324400.3.v1.1,0.16735792773851413,1,-0,NS,NA,Pv,1566
PvWBCH1.1KG167000.1.v1.1,0.23388806017427727,1,-0,NS,OG0010887,Pv,1393
PvWBCH1.1KG011900.1.v1.1,-0.03652587602511404,1,-0,NS,OG0002133,Pv,2110
PvWBCH1.7NG050000.1.v1.1,0.3961594890731545,1,-0,NS,OG0045192,Pv,1016
PvWBCH1.3NG072100.1.v1.1,-0.99136969485656,0.283200703873697,0.547905671575197,NS,OG0024024,Pv,3672
PvWBCH1.9NG214900.1.v1.1,1.0136409106693862,0.00354987225882588,2.449787274630874,Up,OG0013356,Pv,283
PvWBCH1.4KG046000.1.v1.1,-0.41311518714781525,0.670095503472957,0.1738632962909685,NS,OG0003728,Pv,3004
PvWBCH1.9NG018300.1.v1.1,0.7084079834835963,0.0341420237099823,1.4667107403967234,NS,OG0020254,Pv,500
PvWBCH1.3NG253500.1.v1.1,0.070389327891398,1,-0,NS,OG0024013,Pv,1814
PvWBCH1.6NG208000.1.v1.1,-0.4363537305159361,0.56507736648846,0.2478920875101393,NS,OG0013178,Pv,3057
PvWBCH1.9KG422200.1.v1.1,0.9530789526125074,0.00274868612275189,2.5608748501672935,NS,NA,Pv,319
PvWBCH1.3KG334800.1.v1.1,1.18840092460321,0.00756170850604862,2.1213800681338353,Up,OG0000670,Pv,197
PvWBCH1.7NG150500.1.v1.1,-0.5907448533151622,0.254419468995407,0.5944496581425203,NS,OG0004774,Pv,3321
PvWBCH1.3KG408000.1.v1.1,-1.038006322579745,0.915013792053752,0.03857235973934846,NS,OG0014206,Pv,3698
PvWBCH1.5NG339700.1.v1.1,0.01578299724092746,1,-0,NS,NA,Pv,1962
PvWBCH1.3NG398600.1.v1.1,-0.04990490582631392,1,-0,NS,NA,Pv,2143
PvWBCH1.3KG055400.1.v1.1,-2.0528949484321255,0.0261066275595576,1.58324922648693,Down,OG0044516,Pv,3982
PvWBCH1.1KG286600.1.v1.1,0.09085343045111348,1,-0,NS,OG0012563,Pv,1759
PvWBCH1.9NG490400.1.v1.1,-0.8442507673220552,0.904452084039788,0.04361443619867349,NS,OG0016646,Pv,3576
PvWBCH1.5NG291700.1.v1.1,0.7689253355637512,0.00401006318634318,2.3968487841718433,NS,OG0007769,Pv,442
PvWBCH1.9KG337100.1.v1.1,0.2558028366027179,0.790902296357459,0.10187716349805644,NS,OG0011054,Pv,1334
PvWBCH1.3KG266500.1.v1.1,-0.5332423842738286,1,-0,NS,OG0013338,Pv,3224
PvWBCH1.3KG175800.1.v1.1,0.1647862781433397,0.927117771289197,0.03286509414862895,NS,OG0008426,Pv,1572
PvWBCH1.9NG463200.1.v1.1,-0.8059129478836977,1,-0,NS,OG0008575,Pv,3551
