Ag_peptides	Ag_protein	Mg_protein_id	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Ag00001aa105582_T001_16	Ag00001aa105582_T001	Misin07G245100.1.v7.1	100	18	0	0	1	18	493	510	0.0000424	37
Ag00001aa069434_T001_1	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	20	0	0	1	20	46	65	0.0000473	37
Ag00001aa069434_T001_2	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	16	0	0	1	16	310	325	0.0000204	37.7
Ag00001aa069434_T001_3	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	16	0	0	1	16	310	325	0.0000204	37.7
Ag00001aa069434_T001_6	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	22	0	0	1	22	180	201	8.16e-9	47.8
Ag00001aa069434_T001_7	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	15	0	0	1	15	163	177	0.0000676	36.2
Ag00001aa069434_T001_8	Ag00001aa069434_T001	Misin05G272400.1.v7.1	100	18	0	0	1	18	205	222	0.0000121	38.5
Ag00001aa069434_T001_9	Ag00001aa069434_T001	Misin05G272400.1.v7.1	100	18	0	0	1	18	205	222	0.0000121	38.5
Ag00001aa069434_T001_11	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	15	0	0	1	15	343	357	0.0000361	37
Ag00001aa069434_T001_14	Ag00001aa069434_T001	Misin16G207100.1.v7.1	100	16	0	0	1	16	233	248	0.000874	33.1
Ag00001aa043617_T002_5	Ag00001aa043617_T002	Misin12G143500.1.v7.1	100	18	0	0	1	18	399	416	0.0000122	38.5
Ag00001aa043617_T002_6	Ag00001aa043617_T002	Misin11G136800.1.v7.1	100	16	0	0	1	16	226	241	0.0000383	37
Ag00001aa043617_T002_7	Ag00001aa043617_T002	Misin11G136800.1.v7.1	100	17	0	0	1	17	355	371	0.0000553	36.6
Ag00001aa043617_T002_11	Ag00001aa043617_T002	Misin11G136800.1.v7.1	100	19	0	0	1	19	207	225	0.000000161	43.9
Ag00001aa043617_T002_12	Ag00001aa043617_T002	Misin11G136800.1.v7.1	100	19	0	0	1	19	207	225	0.000000161	43.9
Ag00001aa043617_T002_16	Ag00001aa043617_T002	Misin12G143500.1.v7.1	100	15	0	0	1	15	81	95	0.000608	33.5
Ag00001aa043617_T002_17	Ag00001aa043617_T002	Misin12G143500.1.v7.1	100	15	0	0	1	15	81	95	0.000608	33.5
Ag00001aa021465_T001_3	Ag00001aa021465_T001	Misin02G468800.1.v7.1	100	16	0	0	2	17	186	201	0.000373	34.3
Ag00001aa021465_T001_8	Ag00001aa021465_T001	Misin02G468800.1.v7.1	100	17	0	0	1	17	107	123	0.0000778	36.2
Ag00001aa021465_T001_12	Ag00001aa021465_T001	Misin02G468800.1.v7.1	97.4	38	1	0	1	38	24	61	6.17e-19	75.9
Ag00001aa044175_T002_1	Ag00001aa044175_T002	Misin12G084000.1.v7.1	100	27	0	0	1	27	150	176	1.45e-11	55.8
Ag00001aa044175_T002_2	Ag00001aa044175_T002	Misin12G084000.1.v7.1	100	18	0	0	1	18	283	300	0.00000904	38.9
Ag00001aa044175_T002_6	Ag00001aa044175_T002	Misin11G082400.1.v7.1	100	11	0	0	1	11	100	110	0.000916	32.7
Ag00001aa044175_T002_7	Ag00001aa044175_T002	Misin11G082400.1.v7.1	100	14	0	0	1	14	199	212	0.000581	33.5
Ag00001aa044175_T002_8	Ag00001aa044175_T002	Misin11G082400.1.v7.1	100	17	0	0	1	17	254	270	0.000000275	43.1
Ag00001aa044175_T002_10	Ag00001aa044175_T002	Misin12G084000.1.v7.1	100	19	0	0	1	19	282	300	0.00000199	40.8
Ag00001aa044175_T002_12	Ag00001aa044175_T002	Misin12G084000.1.v7.1	100	25	0	0	1	25	152	176	2.23e-10	52.4
Ag00001aa098387_T001_2	Ag00001aa098387_T001	Misin05G036700.1.v7.1	88.2	17	2	0	1	17	324	340	0.000676	33.5
Ag00001aa098387_T001_3	Ag00001aa098387_T001	Misin05G036700.1.v7.1	89.5	19	2	0	1	19	322	340	0.000084	36.2
Ag00001aa098387_T001_5	Ag00001aa098387_T001	MisinT525900.1.v7.1	100	18	0	0	1	18	400	417	0.0000227	37.7
Ag00001aa098387_T001_6	Ag00001aa098387_T001	Misin08G069300.1.v7.1	94.4	18	1	0	1	18	104	121	0.0000137	38.1
Ag00001aa098387_T001_9	Ag00001aa098387_T001	Misin05G036700.1.v7.1	100	21	0	0	1	21	301	321	0.0000000371	45.8
Ag00001aa098387_T001_10	Ag00001aa098387_T001	Misin05G036700.1.v7.1	89.5	19	2	0	1	19	425	443	0.000157	35.4
Ag00001aa098387_T001_11	Ag00001aa098387_T001	Misin05G036700.1.v7.1	89.5	19	2	0	1	19	425	443	0.000157	35.4
Ag00001aa098387_T001_12	Ag00001aa098387_T001	Misin05G036700.1.v7.1	100	28	0	0	1	28	49	76	1.42e-13	61.6
Ag00001aa058481_T001_5	Ag00001aa058481_T001	Misin07G408300.1.v7.1	100	15	0	0	1	15	75	89	0.00044	33.9
Ag00001aa058481_T001_6	Ag00001aa058481_T001	Misin17G138700.1.v7.1	94.1	17	1	0	1	17	353	369	0.0000402	37
Ag00001aa058481_T001_7	Ag00001aa058481_T001	Misin08G201500.1.v7.1	94.4	18	1	0	1	18	423	440	0.000149	35.4
Ag00001aa058481_T001_8	Ag00001aa058481_T001	Misin08G201500.1.v7.1	94.4	18	1	0	1	18	423	440	0.000149	35.4
Ag00001aa058481_T001_12	Ag00001aa058481_T001	Misin16G138300.1.v7.1	100	20	0	0	1	20	307	326	0.00000387	40
Ag00001aa058481_T001_13	Ag00001aa058481_T001	Misin07G408300.1.v7.1	100	16	0	0	1	16	74	89	0.0000278	37.4
Ag00001aa058481_T001_14	Ag00001aa058481_T001	Misin08G220300.1.v7.1	100	18	0	0	1	18	163	180	0.0000424	37
Ag00001aa148785_T001_1	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	24	0	0	1	24	7	30	5.3e-10	51.2
Ag00001aa148785_T001_6	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	16	0	0	1	16	984	999	0.000245	34.7
Ag00001aa148785_T001_10	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	19	0	0	1	19	425	443	0.00000491	39.7
Ag00001aa148785_T001_11	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	19	0	0	1	19	425	443	0.00000491	39.7
Ag00001aa148785_T001_12	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	19	0	0	1	19	425	443	0.00000491	39.7
Ag00001aa148785_T001_13	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	19	0	0	1	19	724	742	0.00000919	38.9
Ag00001aa148785_T001_17	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	18	0	0	1	18	94	111	0.0000119	38.5
Ag00001aa148785_T001_19	Ag00001aa148785_T001	Misin16G025600.1.v7.1	100	16	0	0	1	16	666	681	0.0000957	35.8
Ag00001aa112311_T001_1	Ag00001aa112311_T001	Misin16G183600.1.v7.1	100	18	0	0	1	18	273	290	0.00000886	38.9
Ag00001aa112311_T001_3	Ag00001aa112311_T001	Misin17G184000.1.v7.1	100	18	0	0	1	18	219	236	0.00000186	40.8
Ag00001aa112311_T001_4	Ag00001aa112311_T001	Misin17G184000.1.v7.1	100	18	0	0	1	18	219	236	0.00000186	40.8
Ag00001aa112311_T001_6	Ag00001aa112311_T001	Misin16G183600.1.v7.1	100	19	0	0	1	19	473	491	0.0000000457	45.4
Ag00001aa112311_T001_7	Ag00001aa112311_T001	Misin16G183600.1.v7.1	100	19	0	0	1	19	473	491	0.0000000457	45.4
Ag00001aa112311_T001_8	Ag00001aa112311_T001	Misin16G183600.1.v7.1	95.2	21	1	0	1	21	365	385	0.0000000198	46.6
Ag00001aa112311_T001_9	Ag00001aa112311_T001	Misin17G184000.1.v7.1	97.1	35	1	0	1	35	238	272	1.86e-18	75.9
Ag00001aa112311_T001_10	Ag00001aa112311_T001	Misin17G184000.1.v7.1	97.1	35	1	0	1	35	238	272	1.86e-18	75.9
Ag00001aa112311_T001_13	Ag00001aa112311_T001	Misin16G183600.1.v7.1	100	16	0	0	1	16	349	364	0.0000712	36.2
Ag00001aa112311_T001_14	Ag00001aa112311_T001	Misin16G183600.1.v7.1	100	16	0	0	1	16	349	364	0.0000712	36.2
Ag00001aa077527_T001_1	Ag00001aa077527_T001	Misin09G174400.1.v7.1	100	20	0	0	1	20	18	37	0.00000448	38.5
Ag00001aa077527_T001_13	Ag00001aa077527_T001	Misin09G174400.1.v7.1	100	15	0	0	1	15	73	87	0.000154	34.3
Ag00001aa110635_T001_1	Ag00001aa110635_T001	Misin07G263400.1.v7.1	100	33	0	0	1	33	136	168	1.7e-14	63.2
Ag00001aa110635_T001_2	Ag00001aa110635_T001	Misin07G263400.1.v7.1	100	33	0	0	1	33	136	168	1.7e-14	63.2
Ag00001aa110635_T001_3	Ag00001aa110635_T001	Misin07G263400.1.v7.1	100	33	0	0	1	33	136	168	1.7e-14	63.2
Ag00001aa110635_T001_6	Ag00001aa110635_T001	Misin07G263400.1.v7.1	100	17	0	0	1	17	119	135	0.000509	33.9
Ag00001aa110635_T001_9	Ag00001aa110635_T001	Misin07G263400.1.v7.1	100	14	0	0	1	14	105	118	0.000316	34.3
Ag00001aa110635_T001_10	Ag00001aa110635_T001	Misin07G263400.1.v7.1	100	14	0	0	1	14	105	118	0.000316	34.3
Ag00001aa064781_T001_4	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	17	0	0	1	17	414	430	0.0000156	38.1
Ag00001aa064781_T001_7	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	20	0	0	1	20	174	193	0.000000089	44.7
Ag00001aa064781_T001_9	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	18	0	0	1	18	356	373	0.00000642	39.3
Ag00001aa064781_T001_10	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	15	0	0	1	15	216	230	0.000171	35
Ag00001aa064781_T001_16	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	17	0	0	1	17	454	470	0.000139	35.4
Ag00001aa064781_T001_17	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	17	0	0	1	17	454	470	0.000139	35.4
Ag00001aa064781_T001_19	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	17	0	0	1	17	545	561	0.000191	35
Ag00001aa064781_T001_20	Ag00001aa064781_T001	Misin17G204800.1.v7.1	100	19	0	0	1	19	81	99	0.00000265	40.4
Ag00001aa064781_T001_21	Ag00001aa064781_T001	Misin16G208900.1.v7.1	100	26	0	0	1	26	471	496	1.01e-11	56.2
Ag00001aa075231_T001_1	Ag00001aa075231_T001	Misin09G165700.1.v7.1	100	23	0	0	1	23	148	170	9.54e-10	50.4
Ag00001aa075231_T001_3	Ag00001aa075231_T001	Misin01G042000.1.v7.1	96	25	1	0	1	25	505	529	5.18e-12	57
Ag00001aa075231_T001_4	Ag00001aa075231_T001	Misin01G042000.1.v7.1	96	25	1	0	1	25	505	529	5.18e-12	57
Ag00001aa075231_T001_7	Ag00001aa075231_T001	Misin09G165700.1.v7.1	100	16	0	0	1	16	363	378	0.0000709	36.2
Ag00001aa075231_T001_10	Ag00001aa075231_T001	Misin09G165700.1.v7.1	100	17	0	0	1	17	512	528	0.00014	35.4
Ag00001aa075231_T001_13	Ag00001aa075231_T001	Misin09G165700.1.v7.1	94.7	19	1	0	1	19	529	547	0.0000068	39.3
Ag00001aa028644_T004_2	Ag00001aa028644_T004	Misin01G190900.1.v7.1	100	19	0	0	1	19	224	242	0.000000751	42
Ag00001aa028644_T004_3	Ag00001aa028644_T004	Misin01G190900.1.v7.1	100	16	0	0	1	16	428	443	0.000459	33.9
Ag00001aa028644_T004_13	Ag00001aa028644_T004	Misin01G190900.1.v7.1	100	17	0	0	1	17	367	383	0.000664	33.5
Ag00001aa044168_T002_11	Ag00001aa044168_T002	Misin11G083100.1.v7.1	100	16	0	0	1	16	99	114	0.00000429	39.7
Ag00001aa044168_T002_13	Ag00001aa044168_T002	Misin11G083100.1.v7.1	100	25	0	0	1	25	175	199	2.05e-12	58.2
Ag00001aa044168_T002_14	Ag00001aa044168_T002	Misin11G083100.1.v7.1	100	19	0	0	1	19	146	164	0.000000769	42
Ag00001aa044168_T002_15	Ag00001aa044168_T002	Misin11G083100.1.v7.1	100	19	0	0	1	19	146	164	0.000000769	42
Ag00001aa044168_T002_17	Ag00001aa044168_T002	Misin11G083100.1.v7.1	100	17	0	0	1	17	252	268	0.000000145	43.9
Ag00001aa043756_T002_2	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	18	0	0	1	18	373	390	0.0000000317	45.8
Ag00001aa043756_T002_3	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	22	0	0	1	22	258	279	0.000000348	43.1
Ag00001aa043756_T002_4	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	22	0	0	1	22	258	279	0.000000348	43.1
Ag00001aa043756_T002_5	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	22	0	0	1	22	258	279	0.000000348	43.1
Ag00001aa043756_T002_8	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	29	0	0	1	29	336	364	1.61e-11	55.8
Ag00001aa043756_T002_13	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	25	0	0	1	25	122	146	2.78e-12	57.8
Ag00001aa043756_T002_14	Ag00001aa043756_T002	Misin12G126200.1.v7.1	100	25	0	0	1	25	122	146	2.78e-12	57.8
Ag00001aa141778_T001_1	Ag00001aa141778_T001	Misin05G192400.1.v7.1	94.4	18	1	0	1	18	93	110	0.0000312	37.4
Ag00001aa141778_T001_5	Ag00001aa141778_T001	Misin05G192400.1.v7.1	100	23	0	0	1	23	9	31	0.0000000301	46.2
Ag00001aa141778_T001_6	Ag00001aa141778_T001	Misin05G192400.1.v7.1	100	23	0	0	1	23	9	31	0.0000000301	46.2
Ag00001aa141778_T001_7	Ag00001aa141778_T001	Misin05G192400.1.v7.1	100	14	0	0	1	14	178	191	0.000574	33.5
Ag00001aa141778_T001_8	Ag00001aa141778_T001	Misin05G192400.1.v7.1	100	14	0	0	1	14	178	191	0.000574	33.5
Ag00001aa141778_T001_10	Ag00001aa141778_T001	Misin05G192400.1.v7.1	93.9	33	2	0	1	33	144	176	1.28e-10	53.5
Ag00001aa141778_T001_11	Ag00001aa141778_T001	Misin05G192400.1.v7.1	93.9	33	2	0	1	33	144	176	1.28e-10	53.5
Ag00001aa015957_T001_2	Ag00001aa015957_T001	Misin06G341800.1.v7.1	100	22	0	0	1	22	463	484	0.000000475	42.7
Ag00001aa015957_T001_7	Ag00001aa015957_T001	Misin06G341800.1.v7.1	100	16	0	0	1	16	388	403	0.000071	36.2
Ag00001aa015957_T001_8	Ag00001aa015957_T001	Misin06G341800.1.v7.1	100	16	0	0	1	16	89	104	0.000184	35.4
Ag00001aa015957_T001_12	Ag00001aa015957_T001	Misin16G148700.1.v7.1	100	26	0	0	1	26	637	662	1.14e-12	58.9
Ag00001aa026980_T001_1	Ag00001aa026980_T001	Misin01G076200.1.v7.1	97	33	1	0	1	33	183	215	5.14e-14	63.2
Ag00001aa026980_T001_2	Ag00001aa026980_T001	Misin01G076200.1.v7.1	100	23	0	0	1	23	255	277	8.58e-9	47.8
Ag00001aa026980_T001_5	Ag00001aa026980_T001	Misin02G047600.1.v7.1	96.7	30	1	0	1	30	1	30	2.11e-14	60.8
Ag00001aa026980_T001_6	Ag00001aa026980_T001	Misin02G047600.1.v7.1	96.7	30	1	0	1	30	1	30	2.11e-14	60.8
Ag00001aa026980_T001_7	Ag00001aa026980_T001	Misin02G047600.1.v7.1	96.7	30	1	0	1	30	1	30	2.11e-14	60.8
Ag00001aa026980_T001_9	Ag00001aa026980_T001	Misin01G076200.1.v7.1	100	18	0	0	1	18	481	498	0.00000475	39.7
Ag00001aa103503_T001_6	Ag00001aa103503_T001	Misin01G493300.1.v7.1	95	20	1	0	1	20	211	230	0.000000125	44.3
Ag00001aa103503_T001_7	Ag00001aa103503_T001	Misin01G493300.1.v7.1	95	20	1	0	1	20	211	230	0.000000125	44.3
Ag00001aa103503_T001_9	Ag00001aa103503_T001	Misin01G493300.1.v7.1	100	21	0	0	1	21	49	69	0.0000000959	44.7
Ag00001aa092232_T002_3	Ag00001aa092232_T002	Misin07G136900.1.v7.1	100	28	0	0	1	28	335	362	6.02e-12	57
Ag00001aa092232_T002_4	Ag00001aa092232_T002	Misin07G136900.1.v7.1	100	14	0	0	1	14	423	436	0.00078	33.1
Ag00001aa092232_T002_5	Ag00001aa092232_T002	Misin07G136900.1.v7.1	100	17	0	0	1	17	297	313	0.0000403	37
Ag00001aa092232_T002_10	Ag00001aa092232_T002	Misin07G136900.1.v7.1	94.7	19	1	0	1	19	136	154	0.0000175	38.1
Ag00001aa092232_T002_11	Ag00001aa092232_T002	Misin07G136900.1.v7.1	100	25	0	0	1	25	465	489	1.98e-9	49.7
Ag00001aa092232_T002_12	Ag00001aa092232_T002	Misin07G136900.1.v7.1	100	25	0	0	1	25	465	489	1.98e-9	49.7
Ag00001aa092232_T002_13	Ag00001aa092232_T002	Misin11G210200.1.v7.1	100	16	0	0	1	16	162	177	0.000341	34.3
Ag00001aa003251_T001_4	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	15	0	0	1	15	546	560	0.000125	35.4
Ag00001aa003251_T001_5	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	16	0	0	1	16	72	87	0.0000969	35.8
Ag00001aa003251_T001_7	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	20	0	0	1	20	256	275	0.000000167	43.9
Ag00001aa003251_T001_8	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	18	0	0	1	18	196	213	0.0000121	38.5
Ag00001aa003251_T001_9	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	14	0	0	1	14	242	255	0.000303	34.3
Ag00001aa003251_T001_10	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	22	0	0	1	22	304	325	0.0000000388	45.8
Ag00001aa003251_T001_11	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	22	0	0	1	22	304	325	0.0000000388	45.8
Ag00001aa003251_T001_13	Ag00001aa003251_T001	Misin04G292200.1.v7.1	93.8	16	1	0	1	16	375	390	0.000248	34.7
Ag00001aa003251_T001_14	Ag00001aa003251_T001	Misin04G292200.1.v7.1	100	18	0	0	1	18	425	442	0.0000121	38.5
Ag00001aa003251_T001_15	Ag00001aa003251_T001	Misin03G269800.1.v7.1	94.4	18	1	0	1	18	480	497	0.0000121	38.5
Ag00001aa030162_T002_3	Ag00001aa030162_T002	Misin02G326300.1.v7.1	100	18	0	0	1	18	133	150	0.00000396	39.7
Ag00001aa030162_T002_4	Ag00001aa030162_T002	Misin02G326300.1.v7.1	100	18	0	0	1	18	133	150	0.00000396	39.7
Ag00001aa030162_T002_7	Ag00001aa030162_T002	Misin05G164100.1.v7.1	95.2	21	1	0	1	21	19	39	0.0000000424	43.1
Ag00001aa030162_T002_8	Ag00001aa030162_T002	Misin05G164100.1.v7.1	100	18	0	0	1	18	1	18	0.00000172	38.9
Ag00001aa030162_T002_12	Ag00001aa030162_T002	Misin02G326300.1.v7.1	100	19	0	0	1	19	114	132	0.000000808	41.6
Ag00001aa080314_T001_3	Ag00001aa080314_T001	Misin16G060100.1.v7.1	100	25	0	0	1	25	730	754	2.19e-10	52.4
Ag00001aa080314_T001_9	Ag00001aa080314_T001	Misin19G063800.1.v7.1	100	22	0	0	1	22	50	71	3.15e-9	48.9
Ag00001aa080314_T001_10	Ag00001aa080314_T001	Misin19G063800.1.v7.1	100	22	0	0	1	22	50	71	3.15e-9	48.9
Ag00001aa080314_T001_13	Ag00001aa080314_T001	Misin05G148900.1.v7.1	100	16	0	0	1	16	452	467	0.00018	35
Ag00001aa110598_T001_5	Ag00001aa110598_T001	Misin07G245100.1.v7.1	94.1	17	1	0	1	17	285	301	0.0000402	37
Ag00001aa110598_T001_9	Ag00001aa110598_T001	Misin13G162800.1.v7.1	88.9	27	3	0	1	27	241	267	2.73e-11	55.1
Ag00001aa110598_T001_16	Ag00001aa110598_T001	Misin07G245100.1.v7.1	100	18	0	0	1	18	493	510	0.0000424	37
Ag00001aa122563_T001_3	Ag00001aa122563_T001	Misin17G001900.1.v7.1	100	15	0	0	1	15	207	221	0.000245	34.7
Ag00001aa122563_T001_4	Ag00001aa122563_T001	Misin17G001900.1.v7.1	100	15	0	0	1	15	207	221	0.000245	34.7
Ag00001aa122563_T001_6	Ag00001aa122563_T001	MisinT009900.1.v7.1	100	18	0	0	1	18	89	106	0.000000991	41.6
Ag00001aa012663_T001_5	Ag00001aa012663_T001	Misin03G285900.1.v7.1	100	18	0	0	1	18	700	717	0.000000975	41.6
Ag00001aa012663_T001_6	Ag00001aa012663_T001	Misin03G285900.1.v7.1	100	18	0	0	1	18	700	717	0.000000975	41.6
Ag00001aa012663_T001_11	Ag00001aa012663_T001	Misin04G309700.1.v7.1	90.5	21	2	0	1	21	506	526	0.000000238	43.5
Ag00001aa012663_T001_12	Ag00001aa012663_T001	Misin04G309700.1.v7.1	90.5	21	2	0	1	21	506	526	0.000000238	43.5
Ag00001aa012663_T001_16	Ag00001aa012663_T001	Misin04G309700.1.v7.1	100	16	0	0	1	16	26	41	0.0000274	37.4
Ag00001aa012663_T001_19	Ag00001aa012663_T001	Misin04G309700.1.v7.1	100	22	0	0	1	22	220	241	1.88e-10	52.4
Ag00001aa017929_T001_3	Ag00001aa017929_T001	Misin05G169000.1.v7.1	100	16	0	0	1	16	138	153	0.000256	34.7
Ag00001aa017929_T001_4	Ag00001aa017929_T001	Misin05G169000.1.v7.1	100	19	0	0	1	19	28	46	0.000000504	42.4
Ag00001aa017929_T001_5	Ag00001aa017929_T001	Misin05G169000.1.v7.1	100	21	0	0	1	21	80	100	0.0000000156	46.6
Ag00001aa106134_T001_1	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	21	0	0	1	21	433	453	0.00000159	41.2
Ag00001aa106134_T001_2	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	18	0	0	1	18	465	482	0.0000796	36.2
Ag00001aa106134_T001_3	Ag00001aa106134_T001	Misin13G116800.1.v7.1	100	18	0	0	1	18	371	388	0.0000000595	45.1
Ag00001aa106134_T001_6	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	15	0	0	1	15	389	403	0.0000193	37.7
Ag00001aa106134_T001_8	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	22	0	0	1	22	159	180	0.0000000285	46.2
Ag00001aa106134_T001_12	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	30	0	0	1	30	329	358	2.91e-13	60.8
Ag00001aa106134_T001_13	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	30	0	0	1	30	329	358	2.91e-13	60.8
Ag00001aa106134_T001_14	Ag00001aa106134_T001	Misin07G299800.1.v7.1	100	30	0	0	1	30	329	358	2.91e-13	60.8
Ag00001aa122903_T001_1	Ag00001aa122903_T001	Misin06G049000.1.v7.1	100	34	0	0	1	34	305	338	1.83e-16	70.1
Ag00001aa122903_T001_3	Ag00001aa122903_T001	Misin06G049000.1.v7.1	100	14	0	0	1	14	377	390	0.0000473	36.6
Ag00001aa122903_T001_4	Ag00001aa122903_T001	MisinT386500.1.v7.1	93.8	16	1	0	1	16	229	244	0.000072	36.2
Ag00001aa122903_T001_5	Ag00001aa122903_T001	Misin06G049000.1.v7.1	100	17	0	0	1	17	342	358	0.00000244	40.4
Ag00001aa122903_T001_6	Ag00001aa122903_T001	MisinT386500.1.v7.1	100	15	0	0	1	15	255	269	0.0000932	35.8
Ag00001aa122903_T001_7	Ag00001aa122903_T001	MisinT386500.1.v7.1	100	20	0	0	1	20	271	290	0.0000000665	45.1
Ag00001aa122903_T001_8	Ag00001aa122903_T001	Misin06G049000.1.v7.1	100	17	0	0	1	17	78	94	0.000000953	41.6
Ag00001aa122903_T001_9	Ag00001aa122903_T001	Misin05G145900.1.v7.1	100	34	0	0	1	34	116	149	4.06e-18	74.7
Ag00001aa122903_T001_10	Ag00001aa122903_T001	Misin05G145900.1.v7.1	100	34	0	0	1	34	116	149	4.06e-18	74.7
Ag00001aa122903_T001_11	Ag00001aa122903_T001	Misin05G145900.1.v7.1	100	34	0	0	1	34	116	149	4.06e-18	74.7
Ag00001aa122903_T001_12	Ag00001aa122903_T001	Misin05G145900.1.v7.1	100	34	0	0	1	34	116	149	4.06e-18	74.7
Ag00001aa123440_T001_1	Ag00001aa123440_T001	Misin17G095900.1.v7.1	100	26	0	0	1	26	727	752	5.86e-10	51.2
Ag00001aa123440_T001_2	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	16	0	0	1	16	116	131	0.000000343	42.7
Ag00001aa123440_T001_3	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	17	0	0	1	17	434	450	0.00000126	41.2
Ag00001aa123440_T001_8	Ag00001aa123440_T001	Misin16G093000.1.v7.1	93.8	16	1	0	1	16	317	332	0.000628	33.5
Ag00001aa123440_T001_9	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	18	0	0	1	18	458	475	0.000146	35.4
Ag00001aa123440_T001_10	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	18	0	0	1	18	458	475	0.000146	35.4
Ag00001aa123440_T001_16	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	16	0	0	1	16	856	871	0.000179	35
Ag00001aa123440_T001_17	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	26	0	0	1	26	560	585	4.29e-10	51.6
Ag00001aa123440_T001_20	Ag00001aa123440_T001	Misin16G093000.1.v7.1	100	20	0	0	2	21	188	207	0.000000834	42
Ag00001aa121045_T001_2	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	20	0	0	1	20	202	221	0.000000432	42.7
Ag00001aa121045_T001_3	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	16	0	0	1	16	393	408	0.000251	34.7
Ag00001aa121045_T001_4	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	16	0	0	1	16	393	408	0.000251	34.7
Ag00001aa121045_T001_5	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	16	0	0	1	16	393	408	0.000251	34.7
Ag00001aa121045_T001_7	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	18	0	0	1	18	184	201	0.0000798	36.2
Ag00001aa121045_T001_8	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	18	0	0	1	18	184	201	0.0000798	36.2
Ag00001aa121045_T001_11	Ag00001aa121045_T001	Misin10G052100.1.v7.1	100	32	0	0	1	32	139	170	1.06e-15	67.4
Ag00001aa121045_T001_12	Ag00001aa121045_T001	Misin10G052100.1.v7.1	100	32	0	0	1	32	139	170	1.06e-15	67.4
Ag00001aa121045_T001_13	Ag00001aa121045_T001	Misin10G052100.1.v7.1	100	32	0	0	1	32	139	170	1.06e-15	67.4
Ag00001aa121045_T001_14	Ag00001aa121045_T001	Misin10G052100.1.v7.1	100	32	0	0	1	32	139	170	1.06e-15	67.4
Ag00001aa121045_T001_16	Ag00001aa121045_T001	Misin03G323500.1.v7.1	100	15	0	0	1	15	253	267	0.000324	34.3
Ag00001aa069289_T001_2	Ag00001aa069289_T001	Misin17G193900.1.v7.1	100	14	0	0	1	14	405	418	0.0000634	36.2
Ag00001aa069289_T001_3	Ag00001aa069289_T001	Misin16G192500.1.v7.1	100	33	0	0	1	33	204	236	9.94e-17	70.9
Ag00001aa069289_T001_4	Ag00001aa069289_T001	Misin16G192500.1.v7.1	100	33	0	0	1	33	204	236	9.94e-17	70.9
